cw	pmi_4	raw_4	pmi_10	raw_10	freq
bewaking_camera/noun	4.485137	3.0	4.2752376	6	948
bewaking_dienst/noun	4.3308334	1.0	3.4179952	1	365
beweeg/adj	2.5684545	1.0	1.6547312	1	2127
beweeg/verb	0.4445958	1.0	1.1403246	5	17781
beweging/noun	0.56169295	2.0	0.9011097	7	31601
bewijs/noun	-0.04184019	1.0	-0.26109442	2	28924
bewijs/verb			-1.5425134	1	52009
bewijsmateriaal/noun	2.2772655	1.0	1.3667166	1	2845
bewolkt/adj			1.9659079	1	1580
bewonder/verb			0.3074946	1	8206
bewoner/noun			-0.93776935	2	57450
bewust/adj	-0.23518321	1.0	-0.457154	2	34997
bezem/noun			2.3796585	1	1046
bezet/adj			0.476491	1	6919
bezet/verb			0.11473751	1	9992
bezichtig/verb			1.5992037	1	2266
bezig/adj	-0.88114595	1.0	-0.0027558128	6	66821
bezigheid/noun	1.9022356	1.0	1.6829258	2	4137
bezit/verb	1.0726906	2.0	1.0756755	5	18983
bezitter/noun			1.7244657	1	1996
bezoek/noun			-1.5608749	1	53195
bezoek/verb	-0.23866147	1.0	0.7968427	7	35405
bezoeker/noun	-0.24600135	2.0	0.8574422	15	71043
bezoekertjes/noun	6.2372847	1.0	5.3356385	1	55
bezorg/verb	1.6365747	4.0	1.5372927	9	21687
bezuiniging/noun			0.45172313	1	7121
bibber/adj	4.3892674	1.0	3.4823492	1	351
bibliotheek/noun			-0.40472418	1	16954
bied/verb	0.8076404	7.0	0.6570273	15	86654
bied_aan/verb	0.72321916	4.0	0.72741437	10	53920
bier_DIM/noun			1.2890218	1	3080
bij/adv	0.6694528	1.0	-0.24407373	1	14174
bij/noun			0.17062078	1	9441
bij/part	0.24051887	2.0	-0.2652567	3	43595
bij/prep	-0.36763996	45.0	-0.14982861	139	1803877
bij_lever/verb	5.072977	1.0	4.1649175	1	176
bijbel/noun			1.7542292	2	3853
bijdrage/noun	0.10223103	1.0	-0.80803144	1	25014
bijeen/part	2.0740168	2.0	1.1625496	2	6969
bijgestaan/adj	3.3080683	1.0	2.3911498	1	1012
bijgevolg/adv			0.79474276	1	4996
bijhorende/adj	2.8805811	1.0	1.9661349	1	1551
bijl/noun	2.738255	1.0	1.8321577	1	1795
bijna/adv	-0.83645767	3.0	-0.4476621	11	192484
bijpassend/adj	3.2830257	1.0	2.3685403	1	1038
bijvoorbeeld/adv	0.51042	8.0	0.45888248	19	132829
bijzitters/noun			4.0287585	1	204
bijzonder/adj	-0.9968691	1.0	0.036323734	7	75089
binnen/adv	0.71676254	3.0	0.90347725	9	40639
binnen/part	0.10472559	2.0	-0.11451589	4	49935
binnen/prep	-1.5132722	1.0	-0.6331227	6	125900
binnen_koer/noun			2.6366138	1	795
binnen_post/noun	8.316727	1.0	7.4505754	1	8
binnen_ruimte/noun	4.9687734	2.0	4.053161	2	385
binnenkant/noun	3.0758615	2.0	2.1602585	2	2553
binnenkomst/noun			2.2631893	1	1158
binnenkort/adv			-0.50632584	2	37433
binnenuit/adv			2.0912657	1	1376
biologeer/verb	5.4640946	1.0	4.5494113	1	117
bioscoop_kwaliteit/noun			7.6974354	1	5
bit/noun			3.193523	1	457
bitter/adj	1.0832976	1.0	0.17319249	1	9400
bizar/adj			0.15166503	1	9591
biënnales/noun			5.5703945	1	43
blaas/verb	1.2320653	1.0	1.7079289	4	8127
blaas_op/verb	1.4511635	1.0	0.5394584	1	6521
blader/verb			1.8684896	1	1714
blauw/adj	1.0872432	2.0	1.0923728	5	18742
blauw/noun			2.0827148	3	4187
blauw_geschilderd/adj			6.6678157	1	14
blauwhelm/noun	3.2500374	1.0	2.342974	1	1079
blazer/noun			1.9057945	1	1647
blij/adj			-1.2838101	1	40346
blijf/verb	-0.7248148	9.0	-0.7401954	22	516893
blijf_achter/verb			0.014358526	1	10988
blijf_bij/verb			1.5614376	1	2336
blijf_over/verb			-0.28324178	1	14744
blijf_thuis/verb			0.88037086	1	4648
blijf_uit/verb	0.87332267	1.0	-0.03695296	1	11616
blijk/verb	0.52037126	17.0	0.29869902	34	279801
blijkbaar/adj	0.75868297	3.0	0.13190225	4	38861
blijkens/prep			1.9819548	1	1535
blik/noun	1.833234	5.0	0.9200894	5	22175
blik_DIM/noun			1.1507072	1	3528
blikveld/noun			3.2476332	1	431
blind/adj	1.9806656	3.0	1.5821217	5	11534
blinde_darm_operatie/noun			5.0212197	1	74
blink_uit/verb			1.1269445	1	3609
bloed/adj	3.2075312	1.0	2.295614	1	1124
bloed/noun			-0.69732136	1	22430
bloed/prefix			3.6416583	1	291
bloed_neus/noun			3.7012548	1	279
bloeddoorlopen/adj			4.8507833	1	87
bloeddruk/noun	2.5325592	1.0	2.313973	2	2204
bloem/noun			0.29485264	2	16651
bloem_DIM/noun			1.084051	1	3847
bloem_winkel/noun			3.7481165	1	263
blok/verb			2.436664	1	993
blok_periode/noun	5.651558	1.0	4.73526	1	97
bloop/verb	9.127657	1.0	8.208261	1	3
bloot/adj			0.93501794	2	8763
bob_bies/noun			7.920579	1	4
bocht/noun			-0.08698387	1	12150
bod/fixed	1.0077122	1.0	0.786211	2	10128
bod/noun			-0.5069495	1	18657
bodem/noun			0.8333881	3	14522
boef/noun	2.8560774	2.0	1.9495561	2	3213
boeiend/adj			1.3685882	4	11361
boek/noun	-1.738681	1.0	-1.041071	5	157857
boekenrekje/noun			7.920579	1	4
boeking/noun			2.0601132	1	1422
boekje/noun			0.38918722	1	7551
boel/noun			0.22128004	1	8917
boer_pan_koek/noun			8.613726	1	2
boerderij_kam_pen/noun			7.920579	1	4
boete/noun			-1.0701399	1	32969
bol/adj			2.3118627	2	2205
bol/noun			1.4788351	2	5121
bombardement/noun	1.1880373	1.0	0.2765091	1	8455
bond_lokaal/noun			9.306873	1	1
boodschap/noun			-1.1426976	1	34900
boom/noun			-1.0235637	1	31144
boomgaard/noun			2.3845742	1	1033
boord/noun	0.67244506	1.0	-0.23853844	1	14161
boorde_vol/adj	5.227369	1.0	4.3154206	1	149
boot_tocht/noun			2.6097772	1	824
boots_na/verb			1.8958608	1	1673
bord/noun	0.23818734	1.0	0.018280933	2	21848
bord_kartonnen/adj	4.894758	1.0	3.9797254	1	207
borg/fixed	4.2228446	2.0	3.3130364	2	812
borrel/verb			2.808365	1	675
borst/noun			0.7638125	2	10381
borstkas/noun			2.857193	1	638
bos_DIM/noun			1.5342257	1	2405
bos_speel/verb			7.515114	1	6
bos_spel/noun			5.181353	1	63
boterham_DIM/noun			3.7880156	1	252
boutades/noun			5.5933013	1	41
bouw/noun			-0.8178782	1	25348
bouw/verb	0.88319325	5.0	-0.028159637	5	57585
bouw_af/verb			1.1468693	1	3552
bouw_in/verb	3.139984	3.0	2.7352202	5	3600
bouw_na/verb			2.6466181	1	790
bouw_op/verb	1.2635034	3.0	0.3486075	3	23519
bouw_speel_plaats/noun			6.467795	1	18
bouw_uit/verb			1.180222	3	10247
bouw_werk/noun			0.9795943	1	4181
boven/adv			-0.5026498	1	18407
boven/prep	0.6502251	5.0	0.6952408	13	72337
boven_hand/noun			2.2994535	1	1113
boven_lokaal/noun			6.908978	1	11
boven_modaal/adj			3.958576	1	212
bovendien/adv	0.42296764	8.0	0.6039175	24	145076
bovenop/prep	0.8233884	1.0	0.6032585	2	12172
boze/adj			1.5791178	1	2299
braak_uit/verb			3.4523745	1	351
brainstorm/verb			2.9398015	1	589
brancard/noun			2.9764395	1	564
brand/fixed			0.3813656	1	7658
brand/noun	-0.22017877	1.0	-1.1213547	1	34918
brand_door/adj	9.533122	1.0	8.613726	1	2
brand_slang/noun	4.8791614	1.0	3.9635825	1	211
brandblussers/noun			3.8362846	1	241
brandend/adj			0.6575558	1	5844
brandstof_toevoer/noun			5.3095903	1	55
brandweer/noun			0.10819049	3	30254
brandweer_kapitein/noun			5.4419417	1	49
brandweer_lieden/noun	2.7487352	1.0	2.533278	2	1797
breed/adj	0.3090016	2.0	-0.1998736	3	40663
breek/verb			-0.26776996	2	29352
brei/verb			1.7410281	1	1959
breid_uit/verb			0.75129426	5	26603
brein/noun			0.9806105	1	4180
breng/verb	-0.3756214	6.0	-0.3710853	15	243129
breng_aan/verb	1.3270924	2.0	0.8185357	3	14715
breng_af/verb			2.23802	1	1191
breng_bijeen/verb	2.4296453	1.0	1.5155983	1	2447
breng_door/verb	0.6888303	1.0	-0.22540937	1	13936
breng_in/verb			0.4557109	1	7038
breng_mee/verb	1.4327515	2.0	1.4344904	5	13237
breng_op/verb			-0.29386267	1	14997
breuk/noun			1.0822138	2	7577
brevet/noun	4.6089296	4.0	4.1133146	6	1111
bril/noun	1.5886295	1.0	1.776268	3	5669
bril_DIM/noun			2.5459373	1	871
brochure/noun			0.4881024	1	6868
broeierig/adj			2.1830392	1	1255
broer/noun			0.056801405	4	42077
brom/adj	5.399957	1.0	4.486592	1	125
brom/verb	2.944195	1.0	2.0449462	1	1466
brom_meer/verb			8.613726	1	2
brom_toon/noun	6.9350724	1.0	6.025962	1	27
bronzen/adj			0.83863914	1	4853
brood/noun			-0.012303662	1	11300
brood_boom/noun			6.908978	1	11
brug/noun	0.31655067	1.0	0.09954735	2	20263
bruidspaar/noun			2.4671826	1	952
bruin/adj			0.31613886	1	8126
bruin_goed/adj			6.171379	1	23
bruin_goed/noun			4.558036	1	117
brul/verb	2.8215332	1.0	1.9100778	1	1654
btw/noun	2.7222903	2.0	1.8154926	2	3659
budget/noun			-0.561311	1	19491
bui/noun	1.1235832	1.0	0.21303292	1	9060
buig/verb			-0.18804821	1	13546
buiging/noun			3.167959	1	471
buik/noun	1.2126583	1.0	1.3993565	3	8241
buik_holte/noun	4.948154	1.0	4.031057	1	196
buik_operatie/noun			5.1134377	1	68
buis/noun	1.6337363	1.0	1.8207551	3	5413
buit/noun			1.5616193	5	11825
buitel/verb			2.8366156	1	658
buiten/adv	0.76470286	3.0	0.83268535	8	38732
buiten/prep	0.7204623	5.0	0.5988575	11	67390
buiten_activiteit/noun			4.867758	1	85
buiten_spiegel/noun			3.5473406	1	320
buitenaards/adj			1.7263265	1	1991
buitenkant/noun	2.689305	2.0	1.7741157	2	3761
buitenlander/noun	0.72027814	1.0	0.5021354	2	13528
buitenlands/adj	0.46540383	3.0	-0.445776	3	52661
buitenschools/adj	3.3908825	2.0	3.7421887	7	1900
buitensportorganisatie/name	10.226269	1.0	9.306873	1	1
bungalow/noun			2.58028	1	844
bunker/noun			1.4285852	1	2673
bureau/noun	1.9602329	6.0	1.5582772	10	23431
burgemeester/noun	-0.562349	2.0	-1.4690592	2	98304
burger/noun			-0.8068692	2	49948
burger_vader/noun			2.0936942	1	1390
bus/noun	0.4004624	2.0	0.5912609	6	37339
bus_DIM/noun			2.2848372	3	3420
buurt/noun			-0.63772273	3	63283
buurt_feest/noun			3.324954	1	414
buurt_gegeven/noun	10.226269	1.0	9.306873	1	1
buzzers/noun	7.9236836	1.0	7.004288	1	10
bye-byeroepend/adj			9.306873	1	1
c5/noun			3.261394	1	423
cabine/noun	4.4658566	6.0	3.7052288	7	1910
cadeau/noun			0.81050533	1	4989
cadeau_DIM/noun	2.1124678	1.0	1.2050439	1	3369
cafetaria/noun	2.2194846	1.0	2.002458	2	3020
caféganger/noun	6.282263	1.0	5.366263	1	52
calamiteit/noun			2.2970126	1	1123
camera/noun	3.1892457	24.0	3.0698483	53	27462
camera_DIM/noun	5.2944965	1.0	4.3796196	1	139
camera_beeld/noun			4.3778095	1	140
camera_stand/noun			7.515114	1	6
camera_werk/noun			3.0627062	1	519
camera_wisseling/noun	8.616831	1.0	7.6974354	1	5
cameraatje/noun			4.914896	2	162
cameraman/noun			2.192429	2	2489
camerastatief/noun	9.127657	1.0	8.208261	1	3
camping/noun			0.48572356	1	6919
cancelled/name			7.920579	2	8
canvas/name			9.306873	1	1
capsule/noun	3.4374378	1.0	2.5219638	1	889
caravan/noun			0.8600059	1	4745
care/noun			3.1853676	3	1392
cash/adj	2.9077291	1.0	1.9978281	1	1517
casino/noun			1.0237833	1	4035
cassettedeck/noun			5.8411374	1	32
cast/noun			2.1635122	2	2550
catering_bedrijf/noun			3.5837784	1	310
cd-rewriters/noun	9.3099785	2.0	8.390582	2	5
cd-rom/noun	2.6036966	2.0	2.7924569	6	4117
cd-rom_speler/noun	8.029044	1.0	7.149314	1	9
cd-romspeler/noun	6.8829656	2.0	5.9818373	2	57
cd-romspelers/noun	8.434509	2.0	7.9331574	3	12
cd/noun			-0.5563495	2	39128
cd_brander/noun	5.848941	2.0	5.344474	3	160
cd_speler/noun			2.2279837	1	1205
cd_winkel/noun			4.142087	1	179
cellofaan/noun	5.2864137	1.0	4.370243	1	140
cent/noun			-0.57950634	1	20028
centi_meter/noun	1.1822413	2.0	0.2681904	2	16999
centraal/adj	1.4018588	7.0	1.2515959	15	47812
centraliseer/verb			3.246874	2	872
centre/noun			3.211443	2	899
centrum/noun	-0.78639793	1.0	-1.6955383	1	60925
centrum_kind/noun			9.306873	1	1
centrum_stad/noun			3.5424662	1	323
cetera/noun	3.6636481	1.0	2.7473288	1	713
chalet/noun			1.7142297	1	2027
charismatisch/adj	2.80188	1.0	1.8878824	1	1682
chauffeur/noun	0.65644616	2.0	0.8472102	6	29037
chauvinistisch/adj			3.5680454	1	315
check/verb	3.4529738	2.0	2.9443624	3	1758
chemie/noun			1.5797126	1	2310
chip/noun	2.6920404	3.0	2.6287558	7	5650
chirurg/noun	1.8037435	1.0	1.9913	3	4587
chloor/noun			2.704421	1	753
chocolade/noun	2.1497147	1.0	1.2401006	1	3245
christelijk/adj			-0.23797321	1	14143
chroom/noun			3.2174883	1	447
chrystal/noun			9.306873	1	1
cijfer/noun	-0.79269636	1.0	-0.31812575	4	61366
cijfer_DIM/noun			2.9099436	1	603
cipier/noun	2.4896889	1.0	1.5888324	1	2366
circa/adv	0.4387955	1.0	0.22497432	2	17914
circulaire/noun	4.228574	1.0	3.3131611	1	403
circus_kunst_DIM/noun	7.017443	1.0	6.8601875	2	25
circus_nummer/noun	5.7004123	1.0	4.794915	1	93
circus_school/noun	5.623602	2.0	4.712511	2	202
circus_techniek/noun			4.1701927	1	172
circus_truc/noun			9.8176985	1	1
circus_voorstelling/noun			4.683372	1	104
circusinitiatie/noun			7.360963	1	7
cirkel_beweging/noun			5.4880624	1	46
clicksysteem/noun	9.533122	1.0	8.613726	1	2
cliënt/noun			-0.2460777	1	14200
close-up/noun	3.8658302	2.0	3.3566647	3	1163
club/noun			-1.7837911	2	132758
clubhuis/noun			2.1493325	1	1305
cluster_station/noun	9.533122	1.0	8.613726	1	2
coach/noun			-0.2540783	3	43285
cockpit/noun			2.9008186	2	1227
collecte_bus/noun			3.683036	1	282
collectie/noun			-0.6021217	1	20292
collega/noun	0.5031085	4.0	0.68824846	12	67006
college/noun			-0.57460904	1	19869
combinatie/noun	0.7585235	2.0	0.2500881	3	25952
combineer/verb			0.8156031	3	14750
comfortabel/adj			1.2325588	2	6483
commandant/noun	2.0442512	2.0	1.1319661	2	7198
commando/noun			1.1080962	1	3686
commentaar/noun	0.12967429	1.0	0.32699475	3	24780
commentaar_cel/noun			8.613726	1	2
commentator/noun	1.7561148	1.0	1.5363123	2	4798
commercial/noun			1.93595	1	1607
commercieel/adj	-0.18533449	1.0	-1.096697	1	33399
communicatie/noun			0.6264308	2	11898
communicatie_poort/noun			7.920579	1	4
communiceer/verb			0.63834184	1	5884
compact/adj			1.2497016	1	3182
compartiment/noun			2.2921038	1	1121
compenseer/verb			0.29351532	1	8323
competitie/noun	-0.2970322	1.0	-0.51492155	2	37346
compl/noun			8.613726	1	2
compleet/adj	-0.03030667	1.0	0.6673508	5	28595
complicatie/noun			1.5595354	1	2341
complot/noun			1.3655243	1	2846
component/noun	3.2141535	2.0	2.7057335	3	2224
computer/name			5.7233543	1	36
computer/noun	2.9687655	25.0	2.828638	54	35685
computer_DIM/noun	5.3909793	1.0	4.4773602	1	126
computer_behuizing/noun	8.616831	1.0	8.390582	2	5
computer_bestanddeel/noun			8.613726	1	2
computer_bezitter/noun	6.562707	1.0	5.6653476	1	39
computer_boer/noun	8.146828	1.0	7.227432	1	8
computer_bouwer/noun			4.102592	1	188
computer_ets/noun			8.613726	1	2
computer_fabrikant/noun	3.6719794	1.0	2.7866204	1	722
computer_gebruiker/noun	4.0584903	1.0	3.1490471	1	481
computer_industrie/noun			3.7880156	1	255
computer_kast/noun	6.5986	1.0	6.3823686	2	38
computer_onderdeel/noun	5.4110403	1.0	5.1923175	2	124
computer_scherm/noun			2.2738519	1	1147
computer_spel_DIM/noun			2.136446	1	1326
computer_systeem/noun	3.5858212	2.0	3.0816548	3	1539
computer_toebehoren/noun	7.7624154	1.0	6.855868	1	12
con/noun			3.6608963	1	286
concentratie/noun			0.9557818	2	8550
concentreer/verb			-0.1260786	1	12592
concept/noun			-0.027099755	1	11382
concern/noun			0.00041613347	2	22453
concern_omzet/noun			4.298574	1	152
concert/noun	-0.073693596	1.0	-0.2899992	2	29896
conciërge_loge/noun			7.9458966	1	4
concludeer/verb	1.2925551	2.0	0.78436416	3	15216
conditie/noun			0.15365887	1	9536
conferentie/noun	1.3323872	1.0	0.4213077	1	7315
confronteer/verb			-0.40410006	1	16618
constant/adj	1.5261188	2.0	1.527009	5	12023
constateer/verb	0.45492786	1.0	0.63965493	3	17613
constructie/noun			0.8480562	2	9496
consument/noun	-0.05752846	1.0	-0.96799344	1	29502
consument_electronica/noun	7.1352262	1.0	6.224963	1	22
consument_elektronica/noun	4.440522	2.0	4.22609	4	654
contact/noun	0.48306736	3.0	0.8686927	11	51208
contact_zone/noun			7.227432	1	8
container/noun	1.1114074	1.0	0.2022156	1	9162
continu/adj	2.6120799	2.0	2.6143553	5	4061
contour/noun	2.6034214	1.0	1.6886221	1	2052
contract/noun	-0.6830462	1.0	-0.8979053	2	54888
contrast/noun			0.5517109	1	6384
contrast_omkering/noun			9.306873	1	1
contrast_verhouding/noun	8.616831	1.0	7.6974354	1	5
contrast_weergave/noun			9.306873	1	1
control/noun			2.8451707	1	647
controle/noun	0.09692386	2.0	-0.40779173	3	50462
controleer/verb	1.9351727	8.0	1.0233837	8	32129
controlekamer/noun	5.6074424	2.0	5.6100254	5	203
controleur/noun	2.1472318	1.0	1.2364829	1	3249
corporele/adj	9.261188	2.0	8.37078	2	6
corps/noun			2.7596574	1	701
correspondeer/verb			2.5990944	1	825
correspondent/noun	1.7526618	1.0	0.84664196	1	4850
"countertop""_model/noun"			9.306873	1	1
courant/noun	5.027772	1.0	4.1164193	1	181
coureur/noun			1.3027498	2	6056
court/noun			2.8510065	2	1286
coördinatie/noun	2.3356395	1.0	1.424596	1	2687
coördinator/noun	1.4963663	1.0	0.5845049	1	6212
crash/noun			1.2353423	1	3293
cre_actief/adj	8.146828	1.0	7.920579	2	8
crea_activiteit/noun			6.908978	1	11
creatief/adj			0.52905184	2	13152
creativiteit/noun			1.3100173	2	6001
crew/noun			2.446524	1	960
creëer/verb	0.060099702	1.0	-0.16149321	2	26108
crisis_bestendig/adj			6.0373044	1	27
crisis_situatie/noun			2.8309784	1	658
criticus/noun			-0.08420834	1	12083
crossers/noun	4.486074	1.0	3.5738556	1	313
crux/noun			3.5549357	1	316
crème/noun	2.5988462	1.0	1.685923	1	2062
cultuur/noun			-0.67105836	2	43593
cursus/noun	2.8872263	10.0	2.505649	17	15485
cursus_geld/noun			5.1935434	1	62
cv/noun			1.6636299	1	2350
cynisch/adj			0.6204859	1	5977
daadkrachtig/name			7.360963	1	7
daag/verb	1.8493152	1.0	0.9463923	1	4415
daag_op/verb			1.3181267	3	8934
daal/verb	-0.5769659	1.0	-0.09957762	4	49482
daar/adv	0.34387764	14.0	0.6186691	46	274838
daar/noun	-0.9018574	4.0	-0.7162995	12	272748
daaraan/pp			-0.33013263	1	15479
daarbij/pp	0.27635545	4.0	-0.23305207	6	84032
daarboven/pp			1.864732	1	1718
daardoor/pp	-0.24889018	2.0	0.34009948	9	70989
daarentegen/adv	0.4147389	1.0	-0.50023836	1	18280
daarin/pp			-0.7389198	2	46447
daarmee/pp	-1.2978253	1.0	-0.4211875	6	101399
daarna/adv	0.94983345	4.0	0.25850952	5	42815
daarna/pp	0.89093363	5.0	0.312238	7	56816
daarnaast/pp	0.6862141	3.0	1.067377	11	41842
daarom/pp	0.36791494	7.0	-0.41446766	8	134112
daaronder/pp	1.9179157	1.0	1.6947712	2	4071
daarop/pp	1.0247799	4.0	0.51619065	6	39749
daarover/pp			-0.9119378	1	27715
daartoe/pp			-0.32179588	1	15317
daarvan/pp	-0.6476709	1.0	-0.17481978	4	52923
daarvoor/pp	-0.36740062	2.0	0.32826376	10	79972
dader/noun			-0.23067161	3	42394
dag/noun	0.2520005	18.0	0.5119115	58	388220
dag/tag	3.3461416	1.0	2.439367	1	1000
dag_DIM/noun			2.120256	2	2725
dag_blad/noun	1.1842583	1.0	0.27457753	1	8502
dag_gemiddelde/noun			4.929231	1	81
dag_invulling/noun			7.515114	1	6
dag_uit_stap/noun			3.3707893	1	383
dag_vergoeding/noun	5.2315936	1.0	4.3208723	1	148
dagelijks/adj	1.1643269	6.0	1.0253294	13	51890
dagvaard/verb			1.6744478	1	2133
dak/noun			-0.7219973	1	22984
dakloos/adj	2.7502213	1.0	1.8475055	1	1796
daling/noun			-0.4349245	1	17253
dame/noun	0.16758466	1.0	0.35274637	3	23468
damp_kamp/noun			8.613726	1	2
damp_kap/noun			4.518132	1	121
dan/adv	0.2348129	39.0	0.18939115	93	853168
dan/comp			0.0076111713	1	11018
dan/comparative	-0.36794388	16.0	-0.20093	47	640157
dan_performance/noun	7.70054	2.0	6.7811446	2	25
dan_video/noun			6.5342846	1	16
dandapos;Oude/name			5.172507	1	64
dankzij/prep	0.19496535	2.0	0.5356781	7	45766
dans/adj	2.5885522	1.0	1.6778207	1	2101
dans/noun			0.45403665	2	14249
dans/verb	0.56234795	1.0	0.345459	2	15891
danser/noun			1.4692794	3	7680
dansvloer/noun			1.7707759	1	1901
dapper/adj			1.2547518	1	3189
dashboard/noun	4.763762	6.0	4.137775	8	1416
dat/comp	-0.4765599	72.0	-0.4756005	180	3205717
dat/det	-0.67491776	34.0	-0.40622023	111	1849436
dat/noun	-0.4068621	2.0	-0.22393344	6	83100
dat/pron	-0.42953795	13.0	0.0033458788	50	552171
data_opslag/noun			6.14351	1	24
datgeen/pron	2.5568902	1.0	1.6396681	1	2142
datum/noun	0.6522667	1.0	1.1278661	4	14457
de/adj	-0.008723339	2.0	0.5829513	9	55855
de/det	0.45815596	1599.0	0.24284099	3209	28074105
de/fixed	0.483537	10.0	0.67069113	30	170662
de/name	-1.1600654	3.0	-0.601052	13	266348
de/noun			0.60428816	1	6076
de/prep			-1.3062167	1	41076
deal/noun	1.3672605	1.0	0.4541582	1	7062
dealer/noun			0.9898641	1	4205
debat/noun			-0.09335312	3	36825
decor/noun	1.5287143	2.0	1.5316142	5	12024
decor_stuk/noun	4.0571814	1.0	3.8361795	2	479
deel/noun	-1.691289	1.0	-0.40690023	9	150293
deel/part	0.5761343	1.0	0.76541996	3	15567
deel/verb	0.07137097	1.0	0.5456403	4	25865
deel_gemeente/noun			1.3948346	3	8297
deel_in/verb	2.1476967	1.0	1.9253402	2	3232
deel_op/verb			1.6716417	1	2081
deel_uit/verb			-0.29964936	1	15143
deelname/noun			-0.3180473	1	15340
deelname_prijs/noun			3.2651908	1	423
deelnemend/adj	1.7714831	1.0	1.55162	2	4711
deelnemer/noun	0.4079273	2.0	1.3708456	13	36958
deelnemertjes/noun			5.5769715	2	84
deeltje/noun			1.5096229	1	2450
defect/noun			1.7592924	1	1934
defibrilator/noun	8.029044	1.0	7.1321216	1	9
defibrillator/noun	6.6063824	3.0	5.6968565	3	112
definitie/noun	1.978263	2.0	1.0647881	2	7655
definitief/adj			-1.2663214	1	39842
degelijk/adj	1.4282671	2.0	0.51478684	2	13275
degelijk/adv			0.60029453	3	18271
dein/verb			2.7804515	1	689
dek_bed/noun			3.2145457	1	446
deken/noun			0.94315755	1	4352
delay/noun	7.543536	1.0	6.629282	1	15
delict/noun			1.4469004	1	2619
delinquent/noun			3.0598948	2	1053
demonstratie/noun			-0.0051343977	1	11234
demonstreer/verb			0.46061367	1	7072
den/adj			1.5784354	1	2299
den/name			-1.8176029	1	69160
denk/verb	-0.28184804	8.0	-0.79064333	12	294025
der/adv	1.9157308	1.0	1.0021433	1	4073
der/name	-0.78951	2.0	-0.4451667	7	122562
derde/num	-0.55374944	3.0	-0.4813522	8	145516
deregulering/noun			2.7172592	1	736
dergelijk/adj	0.18351124	2.0	-0.32453877	3	46067
dertien/num	1.4205813	3.0	1.021612	5	20181
dertienjarige/adj			2.3430212	1	1090
dertiental/noun			5.1854	1	62
dertig/noun			2.6898046	1	756
dertig/num	1.320069	7.0	0.6598883	9	51959
dertigtal/noun	3.521191	3.0	2.896904	4	2459
desbetreffend/adj			2.3416512	1	1069
design/noun			0.8288055	1	4880
desk/noun			4.47776	1	127
deskundig/adj	2.3290653	1.0	2.1101866	2	2699
deskundige/noun	0.7064971	1.0	-0.20541823	1	13724
detail/noun	0.23012798	1.0	0.70296115	4	22010
detectie/noun	5.0140543	1.0	4.10672	1	184
deur/noun	-0.8369928	1.0	0.5552539	10	64045
deze/det	0.11068345	29.0	0.17498657	77	719674
dezelfde/det	0.52938396	6.0	0.46317047	14	97788
diagnose/noun			0.89138055	1	4559
diagram/noun			1.4781581	1	2549
dialoog/noun			-0.06114166	1	11825
dicht/adj	-0.35008034	1.0	0.68756056	7	39413
dicht/prep			1.3441267	3	8750
dichtbij/adj	1.5418676	2.0	0.63291985	2	11888
dichtheid/noun			3.181315	1	460
die/det	0.12663299	56.0	-0.0431725	118	1365392
die/pron	0.54397696	157.0	0.2152869	282	2519801
dief/noun	1.0924721	3.0	0.70332617	5	28647
dien/verb	0.10681839	2.0	0.109301984	5	49814
dien_op/verb			1.6870018	1	2079
